,content,id,lat,location,lon,time,user,user_id
741,"Noreaster &amp; Storm Riley Floods Snow Rain New York NYC, Boston East Coast Winter Storm – Boston Video… https://t.co/GY2fC6fQS5",969786859810410497,,"Boston, MA",,2018-03-03 04:09:39,boston_informer,297957512
742,Maybe they thought Looks Like Rain was too vague,969786366786666497,,"Boston, MA",,2018-03-03 04:07:42,21stCenturyDead,716774302721437697
743,"A Hard Rain's A'Gonna Fall
#bobbyandphil #philandbob",969785836656123904,,"Boston, MA",,2018-03-03 04:05:35,21stCenturyDead,716774302721437697
745,worst thing ever for people who wear glasses... going outside in the rain.,969783258685853696,,"Boston, MA",,2018-03-03 03:55:21,taylor_branco,477316176
746,I just added this to my closet on Poshmark: NWT Lululemon Rain on Train on Tights size. https://t.co/q9s4hYlK9e via… https://t.co/0b2r9WGdHo,969781972456194048,,"Boston, MA",,2018-03-03 03:50:14,pamcantalupo,39785872
748,"We are surviving the Boston floods, with rain storm and heavy winds.
#surviving #bostonfloods… https://t.co/ir8LCPYixJ",969781919692083200,-71.0617,"Boston, MA",42.3578,2018-03-03 03:50:01,octavio_zaya,301849713
751,"Release your inner stripper, feel the rain on your skin.. @savannahhbrymer 😄🎵🕺🏼 &gt;&gt; https://t.co/xsSUR17Y4r https://t.co/bkibD2O83r",969781262968868864,,"Boston, MA",,2018-03-03 03:47:25,iNa_aCe,64790890
752,"Rain, rain go away come again... never. ☔️ I just don’t get this bi-polar weather we are having… https://t.co/2eQa49Q2I3",969780131085651969,,"Boston, MA",,2018-03-03 03:42:55,stylebyleanneee,3990954089
754,"Let's also not forget the impressive rain totals. A widespread 2-4"" fell with locally 5"", exactly as promised. Floo… https://t.co/9x3NoOqsGy",969776921734238208,,"Boston, MA",,2018-03-03 03:30:10,MatthewCappucci,2579614256
759,"@TrainDisciple Rain ends overnight, coastal effects continue through Saturday.  Wind remains Saturday.",969776376650850304,,"Boston, MA",,2018-03-03 03:28:00,WCVB,21419504
760,@Phi_216 I lost count of how many times the rain slapped me in the face and the wind almost knocking me over today 😭😭😭,969775954703904768,,"Boston, MA",,2018-03-03 03:26:19,thuynh812,127396984
769,5 feet of rain made #Harvey one of the costliest storm in U.S. history - second only to #Katrina. Take a look at th… https://t.co/ARDEvIDVie,969769338478751744,,"Boston, MA",,2018-03-03 03:00:02,Lex_Ins,281064390
770,we didn’t let the nor’easter rain on today’s parade. we celebrated the Year of the Dog w @BCNCInc https://t.co/AM8u08aWiB,969768942821691392,,"Boston, MA",,2018-03-03 02:58:28,wearenuwa,889248195435520002
773,"Bostonians and Bay Staters, I beg you please to use your headlights in this Nor’easter weather, I’m talking Daytime… https://t.co/37z1q7tmFQ",969766823137816576,,"Boston, MA",,2018-03-03 02:50:02,lara_sue,44738409
779,I loooove the rain,969766218310864897,,"Boston, MA",,2018-03-03 02:47:38,Zarinah_bad,271109988
781,"Weather now: moderate rain, 41°F, 14 mph north-northeast wind. https://t.co/rWqWgJ3i53",969765588473143296,,"Boston, MA",,2018-03-03 02:45:08,Boston_CP,70291924
782,Like deadass 7 hours ago when I realized I goofed I’ve been salty since. I feel like an entirely new person rn like… https://t.co/WCPcEqKryi,969765575328231424,,"Boston, MA",,2018-03-03 02:45:05,DCravate,177281191
789,I enjoy rain storms. There’s something calming about them.,969761705227177985,,"Boston, MA",,2018-03-03 02:29:42,RPreaster,3345018802
790,@kadee48 We still have only rain. The wind is howling like crazy right now. The temp is going down. I still have po… https://t.co/KaV5RusqG4,969761334010241024,,"Boston, MA",,2018-03-03 02:28:13,Yankypluscajun,353311542
795,@alhuette48 It’s rain where I am now but it’s switching over. Next high tide is coming again.,969760079099711489,,"Boston, MA",,2018-03-03 02:23:14,Angelab0424,2774882008
798,"@KevinBoston25 I watch you EVERY MORNING, @KevinBoston25! I heard you say rain, not snow!",969758911032102912,,"Boston, MA",,2018-03-03 02:18:36,drewforster,44533415
799,@JTMassey79 @Smarty3385 @JoeT_OnTheSide no rain though so IF they do run it could be a dry track,969758854203543552,,"Boston, MA",,2018-03-03 02:18:22,polarcritter,493702737
804,@OhItsAdrianna @T__Rawwx3 @senseishaa Ur roommate Ceddy said he’d pick me up 🙃 still waiting for him so the rain do… https://t.co/Y0IE2KogxL,969757361329135616,,"Boston, MA",,2018-03-03 02:12:26,RizzyRoast,732600169775149056
805,@robertcbauza We haven't seen snow yet! Just an incredibly amount of rain and unforgiving winds!,969756844762828801,,"Boston, MA",,2018-03-03 02:10:23,Molly3186,926863126317948933
814,"By the time the #noreaster moves out of the region Saturday afternoon, it is expected to have left up to 4 inches o… https://t.co/Q9DP0z0HIv",969755253498408960,,"Boston, MA",,2018-03-03 02:04:04,BostonGlobe,95431448
815,"@ZOmygawd @ShadowhuntersWR Currently I’m in Boston now and yes, the weather is pretty bad but thankfully not too ba… https://t.co/PjGCxtxZXm",969755069318074368,,"Boston, MA",,2018-03-03 02:03:20,Tiye_AB,3041777255
816,@MILLCITYWEATHER Mix of snow and rain in South Lowell.,969754860051746816,,"Boston, MA",,2018-03-03 02:02:30,ElainePantano,301769177
817,"Beer &amp; @PopTartsUS for dinner in front of a 🔥 in the fireplace.

#poweroutage 

I find it hard to call it a… https://t.co/2iHAwVD3fZ",969754612923289600,,"Boston, MA",,2018-03-03 02:01:31,KensAudioBoston,246652362
818,Too much rain to go out. Watching TV till it watches me 😴,969753547595223046,,"Boston, MA",,2018-03-03 01:57:17,Theteflonjon_43,2758579576
819,"My power really needs to come back on.

If it's not back by eleague, I'm lighting this wack ass rain on fire.",969753505509642240,,"Boston, MA",,2018-03-03 01:57:07,TSDF_CptP,2344590872
820,"""Raise your words, not your voice. It is rain that makes the flowers grow, not thunder."" Breadwinner 4/5.",969753257970208768,,"Boston, MA",,2018-03-03 01:56:08,thepandah,14899034
821,"@NotOkThatsOk Yes! 

There were accidents here as well. 
So scary. 

I think Bostonians know how to 
react better t… https://t.co/gaohIL2cH0",969751854493073408,,"Boston, MA",,2018-03-03 01:50:33,CardozaGab,3355904175
825,"Brand New Music @jackperkinsdte  “Rain Down On Me” OUT NOW!
https://t.co/soDMpsUBw7
#Songs #RecordLabel #Spotify #Music #Artist #BentleyGang",969750473220743169,,"Boston, MA",,2018-03-03 01:45:04,BGODRDIO,4288866617
828,@MBTA that’s exactly where i was standing that entire time an hour in hurricane winds and rain😡,969749578672156672,,"Boston, MA",,2018-03-03 01:41:31,AndreaofBLB,868980841
830,@NWSBoston Snow / Rain mix in Norfolk MA not sticking.,969749273066819584,,"Boston, MA",,2018-03-03 01:40:18,kenmcnamee,254052996
831,"Storm hit Boston with high winds, drenching rain, and surging waves today. https://t.co/I5EPghFJPz",969749153315160065,,"Boston, MA",,2018-03-03 01:39:49,mi7anphoto,948256179834277888
832,@NWSBoston Rain in Weymouth,969749017432379392,,"Boston, MA",,2018-03-03 01:39:17,kcweef,453526556
833,"Storm hit Boston with high winds, drenching rain, and surging waves today. https://t.co/Ao23f0YFGy",969748915053527041,,"Boston, MA",,2018-03-03 01:38:53,mi7anphoto,948256179834277888
835,"Be prepared as heavy rain &amp; wind still moves through #Boston. Sign up for AlertBoston to be notified by phone, text… https://t.co/LOaOvxycpt",969747975084920832,,"Boston, MA",,2018-03-03 01:35:08,BostonBTD,706930983380062208
836,"WHISKEY MAN and 75mph winds and rain for Cape Ann MA!
#bluesguitar #resonatorguitar #bostonblues #ShalinLiu https://t.co/eY185jZJtt",969747944730693632,,"Boston, MA",,2018-03-03 01:35:01,JButcherX,240482963
837,@its_henley Crazy wind rain and now it’s snowing so I don’t see us having power anytime soon.,969747362037067776,,"Boston, MA",,2018-03-03 01:32:42,J4LOrg,734140267104751622
839,@NWSBoston Rain snow mix Southie,969747068108537857,,"Boston, MA",,2018-03-03 01:31:32,RealJayKenney,410853815
840,@ericfisher Weymouth. Just rain,969746941092532229,,"Boston, MA",,2018-03-03 01:31:02,croche1260,261340749
841,"Nor'Easter 2018,  aka, 'Bomb Cyclone' continues into Friday night,  w/torrential rain, winds, street ponding, flood… https://t.co/CQzJFPB1hP",969746884054183937,,"Boston, MA",,2018-03-03 01:30:48,daryldeluca,94440110
843,@VABVOX It's rain in Boston,969746521188192257,,"Boston, MA",,2018-03-03 01:29:22,AlyssaFafel,421454379
844,"@NotOkThatsOk So glad you all are okay! 

The storm was pretty crazy here too! 
No snow, but a ton of wind &amp; rain.… https://t.co/gvbMiax195",969746469094862849,,"Boston, MA",,2018-03-03 01:29:09,CardozaGab,3355904175
846,"@sdamadeo 2-4 inches of rain, astronomical high tides and hurricane-force winds",969746181634093056,,"Boston, MA",,2018-03-03 01:28:01,colinsteele,68832413
847,@alyssa_pacheco2 I haven't been outside since noon 😂😂 but the wind and rain is pretty bad where I am,969746073521713152,,"Boston, MA",,2018-03-03 01:27:35,ldleza,818992379860553730
848,HN VIDEO: Firefighters battle heavy rain and wind while knocking down basement fire… https://t.co/uHiqS2Qkgh https://t.co/rjULgGtptc,969745930671996928,,"Boston, MA",,2018-03-03 01:27:01,mike_truman,304117589
854,My 14 year old brother was just trying to blow dry the dog because he got wet when he was in the rain I didn’t know… https://t.co/cgTW3D0rUL,969743639638396929,,"Boston, MA",,2018-03-03 01:17:55,shauna_brownn,1031194663
857,Your girl doesn't have rain boots for this crusty weather ughhhhhhhhhh,969742223951704064,,"Boston, MA",,2018-03-03 01:12:17,safiyya_kaela,2272180217
858,A little rain's not gonna stop me.  I'm hosting the @WEMFRadio Scene Stand at the LEGENDARY @MidEastClub!  Downstai… https://t.co/1NMzIvr3h4,969742177923403776,,"Boston, MA",,2018-03-03 01:12:06,mikeyshake,19265454
864,"Hey @ProvidenceRI, did you know the bullshit green line painted on your sidewalks gets REAL slippery in the rain? J… https://t.co/lpNt11wb0F",969739577463369728,,"Boston, MA",,2018-03-03 01:01:46,khemingway,10370452
865,You know it’s a #noreaster when you take your dog out to pee and it’s pouring rain and he’s peeing on an dead Chris… https://t.co/OXlWexu3r1,969739538934501376,,"Boston, MA",,2018-03-03 01:01:37,candicearria,852943949501259776
868,"@dugday1960 Did u get a lot of rain Doug? Wind is picking up here again. I feel like a drowned rat,lol.",969738014065819650,,"Boston, MA",,2018-03-03 00:55:34,spcauthor,922537240537919488
874,Flashback to sunny days 😎 This gloomy day and all this rain has got me missing the sun ☀️ https://t.co/3N2EO2NIIm,969737461264994304,,"Boston, MA",,2018-03-03 00:53:22,TalineDiaz,1691636322
879,RT @JacquiHeinrich: Heavy rain and wind has had significant impact on MBTA. State officials ask patience and best judgment when attempting…,969736793225605120,,"Boston, MA",,2018-03-03 00:50:43,boston25,19665244
881,Heavy rain and wind has had significant impact on MBTA. State officials ask patience and best judgment when attempt… https://t.co/cBsNjV8gRd,969736579639074816,,"Boston, MA",,2018-03-03 00:49:52,JacquiHeinrich,322217657
887,"@El_ValTal_99 Eleanor, I have to say– you guys NAILED this. Literally everything about it. The rain totals, the win… https://t.co/wlzsf4i4DH",969735031546699777,,"Boston, MA",,2018-03-03 00:43:42,MatthewCappucci,2579614256
889,"Weather now: moderate rain, 41°F, 38 mph north-northeast wind. https://t.co/rWqWgJ3i53",969734911379886086,,"Boston, MA",,2018-03-03 00:43:14,Boston_CP,70291924
890,"Rain and Strong Winds, lost power...

The generator is finally getting some good use!",969734908259323905,,"Boston, MA",,2018-03-03 00:43:13,MeetPedroNeves,4688509753
891,"Stay safe as rain &amp; wind move through #Boston. Sign up for #AlertBoston to be notified by phone, text, or email in… https://t.co/BCBXv0wR2P",969734850448994304,,"Boston, MA",,2018-03-03 00:42:59,mike_truman,304117589
892,"Stay safe &amp; prepared as the rain &amp; wind continue, especially as we approach high tide at 11:46 p.m. Storm &amp; flood p… https://t.co/qYLGx5EKgQ",969734844128227328,,"Boston, MA",,2018-03-03 00:42:58,mike_truman,304117589
893,"The color of rain @ Somerville, Massachusetts https://t.co/7PNczn4NaS",969734753057431552,-71.1037,"Boston, MA",42.3905,2018-03-03 00:42:36,sarahwolfstar,150779673
900,"Good evening Northeastern University! It's 39.1 F. Tonight: Snow, Low: 34 F, chance of rain 100%.",969733071774855175,,"Boston, MA",,2018-03-03 00:35:55,NUWxSTEM,795645416473853954
901,"Retweeted NWS Boston (@NWSBoston):

Snow is mixing with the rain across RI &amp; SE MA, pretty much where you see... https://t.co/rylwfkR4pv",969732890937495552,,"Boston, MA",,2018-03-03 00:35:12,DavidBagleyWX,554413809
902,"Good evening Boston College! It's 37.8 F and it is raining lightly. Tonight: Snow, Low: 34 F, chance of rain 100%.",969732890379608065,,"Boston, MA",,2018-03-03 00:35:12,BCWxSTEM,3240827367
903,It’s all fun and games until 4 lanes are trying to dodge empty trash cans and tree branches barreling down the high… https://t.co/0ApbXGae4o,969731286347558912,,"Boston, MA",,2018-03-03 00:28:50,g_emmett1,3131223479
904,@NWSBoston Snow mixing with rain in Sharon too!,969731016310120450,,"Boston, MA",,2018-03-03 00:27:45,zoey98677,243573945
907,@abnewsflash @universalhub What a shit show #brighton #rain,969729972666535937,,"Boston, MA",,2018-03-03 00:23:36,femmmefatal,14351436
908,When you are trying to tag your friend in a meme and almost accidentally tag your professor due to the rain falling… https://t.co/DfwJB12gly,969729727354343424,,"Boston, MA",,2018-03-03 00:22:38,ZayoonKhalil,863373906
909,Great night for BLS hockey. Thanks to a great crowd that fought the rain to make the trip. On to Tsongas. https://t.co/EAWWk6jSvy,969729241960144896,,"Boston, MA",,2018-03-03 00:20:42,BLS_Athletics,2962893142
910,Why do people even attempt to use their umbrellas in this weather? Duh !! Invest in some #wellies aka rain boots !! https://t.co/WDoIMJBRMn,969728536616554496,,"Boston, MA",,2018-03-03 00:17:54,Key2MyArt,401688641
911,"@lparrottperry My dog went outside, had rain drip on him, sighed, came back in and sulked....😍🐕😂🤣",969728328923078657,,"Boston, MA",,2018-03-03 00:17:04,KSanders9,741599012
912,Me watching reporters standing in hurricane force winds and rain. https://t.co/zu8jxZuQfP,969728128095539200,,"Boston, MA",,2018-03-03 00:16:17,kateinthemiddle,15073943
914,This rain is too much,969727368670609409,,"Boston, MA",,2018-03-03 00:13:16,daexw,270742219
915,@shanrobinson7 This wind and rain are crazy. Stay safe!!,969727319278571520,,"Boston, MA",,2018-03-03 00:13:04,kms167,35045485
917,Tried to smoke niggas up. Rain delay ig,969726530879451137,,"Boston, MA",,2018-03-03 00:09:56,66KISS_,2824512202
918,Can we please stop the hysterics about the weather in the Northeast? Unless a tree falls on you it's rain with a lo… https://t.co/48B1tD7F0A,969726441486192641,,"Boston, MA",,2018-03-03 00:09:34,SwingeratSBR,785123960
919,@Americareform Im in Massachusetts 80 mile an hour winds rain and no power worried aboutt basement flooding,969726035741806592,,"Boston, MA",,2018-03-03 00:07:58,TammyMaul,876662941
921,"4

Four years.
1641 days. 
Over 3843 miles. 
Over 600 hours 41 minutes. 

Snow, sleet, negative degrees, wind, heat… https://t.co/Gwg2luCQYQ",969725740425138176,,"Boston, MA",,2018-03-03 00:06:47,carlafowler16,109981562
923,"@JohnBechard It’s walloping pretty well where I am. Loud howling winds, hard rain and no power",969725419770478592,,"Boston, MA",,2018-03-03 00:05:31,jas508,33486122
925,Lol @ people afraid of rain,969725316498411520,,"Boston, MA",,2018-03-03 00:05:06,_TheAnto,333542844
926,"omg, the wind and rain is insaaaane right now.  pls no power loss!",969725182511407105,,"Boston, MA",,2018-03-03 00:04:34,TheNeatestCat,920027098802282497
928,It's a Smino &amp; CompliedThoughts type of nigga all I'm missing is a lil Artisty bih with rain drop titties... 😕,969724326542012417,,"Boston, MA",,2018-03-03 00:01:10,KaizenMichey,302791367
930,I really hate rain. That shit is so dreadful &amp; just makes you annoyed as fuck.,969724078171942912,,"Boston, MA",,2018-03-03 00:00:11,papi_negrito,777251772
932,A little rain and Oliver sutten it's the Armageddon 😑 . I hate massholes y'all really can't drive for shit.,969724020995354631,,"Boston, MA",,2018-03-02 23:59:57,imSchwaggy,280534544
936,Wet snow mixing in with rain in Saugus now. @WX1BOX,969723592215842816,,"Boston, MA",,2018-03-02 23:58:15,DavidBagleyWX,554413809
939,@michaelansaldi Needs more torrential rain and 60mph winds,969723161234300928,,"Boston, MA",,2018-03-02 23:56:32,martinkenj,15349187
941,@ETD51 Rain,969722780236337152,,"Boston, MA",,2018-03-02 23:55:02,DJ_Bean,58677764
942,@deadmau5 Rain day,969722611184828417,,"Boston, MA",,2018-03-02 23:54:21,mastrprod,946975803056754689
943,At least this #noreaster is rain and not snow...,969721949722218497,,"Boston, MA",,2018-03-02 23:51:44,psantor93,4760497523
948,@MBTA_CR I just waited out in the freezing rain for a half hour. You are the worst,969721049507155968,,"Boston, MA",,2018-03-02 23:48:09,deezyfbb,413413070
949,"boston rn: HEAVY RAIN. FLOOD WARNING. HIGH WIND SPEED. STAY INDOORS. 

me: today’s a really good day to go out and get fried chicken.",969720849170395136,,"Boston, MA",,2018-03-02 23:47:21,hellopaulalaa,540860638
951,I’d like to thank this 2 hr train delay in the rain for showing me that I was correct in not becoming a meteorologi… https://t.co/mh2uhhqS21,969719828461293568,,"Boston, MA",,2018-03-02 23:43:18,CommuterOnBoard,941393464897560577
952,R we getting any rain today? 😐 #BostonHarbor #boston #flooding #boston #bostonweather @weatherchannel @7News… https://t.co/KNw8XsRuyh,969719473988042752,,"Boston, MA",,2018-03-02 23:41:53,TomSullBoston,1477707607
954,"This is really bad, John. Fierce sustained winds &amp; driving rain. Unfortunately, I have water damage to ceilings on… https://t.co/y24Cjbsl4M",969719131997122561,,"Boston, MA",,2018-03-02 23:40:32,JuliaGrantham2,2796334270
956,Don’t worry y’all! Rain brings the rainbows!🌈🌈 #kinderart #teacherpresents #tiniestartist @… https://t.co/hJ6IVRhxnb,969719043144925184,-71.01639,"Boston, MA",42.38267,2018-03-02 23:40:11,brittanyperro,21494261
958,RT @ROGUEBoston: Rain or shine we’ve got more than just wine 😉 https://t.co/8XjVF9Wbql,969718670942404608,,"Boston, MA",,2018-03-02 23:38:42,angelicaaa_xox,352047215
959,"Brooding Artist Attempts To Find Meaning To Life Amidst Rain Storm. @ Somerville, Massachusetts https://t.co/a62RucvX57",969718648398143494,-71.1037,"Boston, MA",42.3905,2018-03-02 23:38:36,jacqubar,163894152
960,It sounds like velociraptors are dying outside my work... #winds #rain #storm #linesdown maybe?,969718358991138816,,"Boston, MA",,2018-03-02 23:37:27,CharlotteJulie_,799527211
962,@cherylhans All we got in Boston is rain &amp; wind!,969717869280931840,,"Boston, MA",,2018-03-02 23:35:31,jamadoria,2882711853
964,"Byron Barnett - the best rain 🌧 or shine ☀️(especially rain). To all the crews out there, stay safe! https://t.co/BJ8iiC84YT",969717731187707904,,"Boston, MA",,2018-03-02 23:34:58,Jennifer_Eagan,104569775
966,"@MBTA Wind, Rain, Snow, Sunny Days the one thing you can always count is the MBTA not being prepared",969717575448977417,,"Boston, MA",,2018-03-02 23:34:21,jrosejunior1975,878661462780243968
967,After the rain comes the rainbows!! 😍🌈 #kinderart @ Brooke Charter School East Boston https://t.co/xIeHY8krPr,969717504183558150,-71.01639,"Boston, MA",42.38267,2018-03-02 23:34:04,brittanyperro,21494261
968,Radar indicating rain changing to snow in SE MA...any ground truth to this? https://t.co/TLoRDJkiq6,969717383857430529,,"Boston, MA",,2018-03-02 23:33:35,TerryWBZ,48377323
970,"it is super windy where I'm at. Rain not too heavy right now, but almost horizontal. Thankful to have shelter",969717073835450375,,"Boston, MA",,2018-03-02 23:32:21,HongPong,19841902
972,The rain flooded the street by my work and the wind knocked down a tree by my home but neither of these things mana… https://t.co/Sq7hC4msVw,969717011235463168,,"Boston, MA",,2018-03-02 23:32:06,nuthinduan,1377918511
975,@mattpinfield “Another Song About The Rain” From @TheBandCracker Self Titled Debut In 1992. One of the few songs th… https://t.co/8rlLSMLNdF,969716200539385858,,"Boston, MA",,2018-03-02 23:28:53,DanielJTurnbull,146968334
976,my whole town lost power bcuz of HEAVY rain and strong wind 😭,969715861908008961,,"Boston, MA",,2018-03-02 23:27:32,Kristyseavey,3930095541
977,Currently blaming this insane rain storm in Boston on @PardonMyTake @BarstoolBigCat @PFTCommenter @hen_ease because… https://t.co/lPrEvolVxL,969715735051362305,,"Boston, MA",,2018-03-02 23:27:02,617NDC,733263633564749824
979,"Nor’easter hammers coast with hurricane-force winds, relentless rain 7News https://t.co/LWbUmzKFHx",969715023537942528,,"Boston, MA",,2018-03-02 23:24:12,Boston_CP,70291924
984,i love loading up a van with set pieces while rain pours all over me and the wind blows me away,969713578147229696,,"Boston, MA",,2018-03-02 23:18:28,amiablemedley,754263086
988,"Today's weather: dark, gloomy, rain feels like glass shards hitting your skin, trees swinging like inflatable arm waving tube men",969712629844467713,,"Boston, MA",,2018-03-02 23:14:42,sewingpunzie,92882765
989,"Getting your weekend started tonight @downboston! Rain, sleet, snow, solar flares do not matter… https://t.co/PMl3M4EPkY",969712616439459841,-71.05267167,"Boston, MA",42.35656189,2018-03-02 23:14:38,DJCASE,19382244
990,Rain and high winds can be dangerous.  Coastal flood warning still in effect by @NWSBoston . Tonight’s high tide is… https://t.co/zYC469h7uA,969711713779113986,,"Boston, MA",,2018-03-02 23:11:03,BOSTON_WATER,3075320520
993,"Nor’easter hammers coast with hurricane-force winds, relentless rain https://t.co/SBixVBawIz",969710938411614208,,"Boston, MA",,2018-03-02 23:07:58,mike_truman,304117589
996,it’s so dark there’s no streetlights and my toes are cold in rain boots but my pants didn’t get wet getting into the truck,969709856134397957,,"Boston, MA",,2018-03-02 23:03:40,3amshadows,2559659023
997,Rain Dogs https://t.co/QuBLZGFhl5,969709837377593344,,"Boston, MA",,2018-03-02 23:03:36,2nickels,15294712
998,"I used to hate being in the rain. 

Recently I realized that I'm starting to enjoy being stormy/rainy/snowy weather… https://t.co/ega6tzmLZr",969709566215770114,,"Boston, MA",,2018-03-02 23:02:31,TamaraSemidey,68464929
1002,@kksmit Could this be the straw that breaks the 🐫 back for good ole #plumisland ?  #bombcyclone #erosion #island… https://t.co/eEmiS9ZZR0,969708174499631104,,"Boston, MA",,2018-03-02 22:56:59,TFrandemonium,221134492
1005,Rain or shine we’ve got more than just wine 😉 https://t.co/8XjVF9Wbql,969707527649873920,,"Boston, MA",,2018-03-02 22:54:25,ROGUEBoston,888096228571049984
1007,Who are these Nor’easter Hammers? https://t.co/UlrHvOU7Dj,969707241283743745,,"Boston, MA",,2018-03-02 22:53:17,HammersBoston,845644952
1010,"Nor’easter hammers coast with hurricane-force winds, relentless rain https://t.co/8IbGm7YcOt #BostonMA",969706657038049280,,"Boston, MA",,2018-03-02 22:50:57,mike_truman,304117589
1011,Rain is ending north of Boston. Will continue to the south for several more hours https://t.co/OuAwUJEaiA,969706474275573763,,"Boston, MA",,2018-03-02 22:50:14,TerryWBZ,48377323
1015,@AshleyElizabeth This wind/rain is crazy. Wall of my condo turned into a water fall due to a leak :-/,969705770987216896,,"Boston, MA",,2018-03-02 22:47:26,calignos2,30858503
1019,@kelman438 More like a hurricane than a nor Easter. Lots and lots of rain. Pain in the bum.,969705278261354496,,"Boston, MA",,2018-03-02 22:45:29,spcspcwriter,910171155922898944
1022,That McKenna’s this morning was worth almost dying in the rain 😂,969704353455013889,,"Boston, MA",,2018-03-02 22:41:48,KillerKayla__,2188197605
1023,"Weather now: moderate rain, 43°F, 39 mph north-northeast wind. https://t.co/rWqWgJ3i53",969704230062886912,,"Boston, MA",,2018-03-02 22:41:19,Boston_CP,70291924
1025,"@claverackjac Stay safe....here lots of rain, however, no snow just yet.",969703967251947520,,"Boston, MA",,2018-03-02 22:40:16,Luceluciane,29572490
1026,@KalynNicholson Omg I need spring. But where I live it’s basically a nor’easter. Tons of rain and wind. It feels like April 🙁,969703708912226305,,"Boston, MA",,2018-03-02 22:39:15,caitlyn_anna24,38187995
1030,"BREAKING NEWS: Rain and Wind
in Massachusetts",969703349003145216,,"Boston, MA",,2018-03-02 22:37:49,TheBostonJew,27298077
1032,@Logic301 Everyday is the only song that can make me so motivated that I go on a run in the middle of a rain storm🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,969703286294110208,,"Boston, MA",,2018-03-02 22:37:34,SDPallaria,938589689900040193
1035,"Stay safe &amp; prepared as the rain &amp; wind continue, especially as we approach high tide at 11:46 p.m. Storm &amp; flood p… https://t.co/2FWE3JV8Nh",969703119377588224,,"Boston, MA",,2018-03-02 22:36:54,CityOfBoston,124455872
1042,"Outside facing downwind: wet, wind-pushed &amp; miserable. Facing into the wind: hat ripped off, glasses ripped off, ho… https://t.co/CBcpHBZ6bC",969701836956536834,,"Boston, MA",,2018-03-02 22:31:48,stdonoghue,255278764
1043,the only reason i hate the rain is because the power goes off sometimes and sometimes my phone be like on 20% and H… https://t.co/T6fZ2hXfPs,969701759705894912,,"Boston, MA",,2018-03-02 22:31:30,qweenxleilyz,4633234527
1045,This rain though,969701648523235328,,"Boston, MA",,2018-03-02 22:31:03,missthang____,456289738
1046,It is raining in California.  I hate the rain but I also hate plants slowly dying from lack of water so...,969701469489418246,,"Boston, MA",,2018-03-02 22:30:21,LaurenChappa,48574910
1047,We lit in the rain,969701449151209473,,"Boston, MA",,2018-03-02 22:30:16,IAMDJHANDZ89,804592867461177344
1048,"One day I was in shorts and tank top. 12 hours later I was throwing snowballs and now? Getting soaked in rain, whil… https://t.co/OMBxOX2ozB",969701397213138946,,"Boston, MA",,2018-03-02 22:30:03,AlexDaresTo,4164128003
1049,Brain storming in the rain storm! This nor'easter ain't got nothing on me 🤣 #FridayScience #ManuscriptEditing… https://t.co/gQFnbo1N8B,969701015330213893,,"Boston, MA",,2018-03-02 22:28:32,JessThePostDoc,856254940481806336
1050,Rain can’t stop a damn good South African wine tasting. We have @pascalschildt in the house and… https://t.co/GicVPbWKOP,969701000750796801,-71.07152,"Boston, MA",42.35092,2018-03-02 22:28:29,baccowinecheese,246583018
1053,"Nor’easter hammers coast with hurricane-force winds, relentless rain https://t.co/EGi1WPMxFM #7News",969700802968391680,,"Boston, MA",,2018-03-02 22:27:42,7News,16558796
1055,Alright folks. We’re not gonna let a little rain stop us from getting the party started! Tonight it’s AUDACITY w/… https://t.co/dyObDKqLKO,969700430115688450,,"Boston, MA",,2018-03-02 22:26:13,GoodLifeBar,20267370
1057,Thank god this is all rain,969699372001845248,,"Boston, MA",,2018-03-02 22:22:01,The7YearMitch,442159607
1058,RT @bytimlogan: Easily the saddest thing I've seen today was a mom with three kids who ran several blocks through wind and rain to get to t…,969699322513317890,,"Boston, MA",,2018-03-02 22:21:49,DonovanCyn,41616255
1063,"In case there’s even a question, I will not be leaving my apartment until this rain/wind/cold stops. I want to go s… https://t.co/pazldyPODb",969698675810361345,,"Boston, MA",,2018-03-02 22:19:15,nekesastraker,36308751
1067,"Our show tonight is cancelled cuz of rain and we’re scared of water. 

We are cat witches, witches that are cats.",969698043456040960,,"Boston, MA",,2018-03-02 22:16:44,Naffy_Improv,702565403806064640
1069,"Rain, wind, and turning vehicles too. Lots to watch out for today. ⛈ #Boston @ Boston,… https://t.co/vvnAzWPzVm",969697247171678208,-71.0617,"Boston, MA",42.3578,2018-03-02 22:13:34,clarke_mjc,325962517
1072,Not sure what happened there. The rain did funky things to my phone. https://t.co/VLzwSqpgPq,969696654344499200,,"Boston, MA",,2018-03-02 22:11:13,WeatherSullivan,268432127
1074,"Hey #societalENG! Just taking a moment out of today's nor'easter to wish you a happy, safe, and (hopefully) rain-fr… https://t.co/j0Xhfzw9eI",969696383023403008,,"Boston, MA",,2018-03-02 22:10:08,BUCollegeofENG,94150521
1076,"Danny Valencia is an Oriole again, inking a minor-league deal with the club: https://t.co/NBGum0fG3j (via @chad_rain)",969696003451473921,,"Boston, MA",,2018-03-02 22:08:37,ChrisCotillo,340696305
